paramCombinations_1,paramCombinations_2,paramCombinations_3,paramCombinations_4,numDetectedFeatures,meanScore,varianceLocation_m,varianceLocation_n,meanScoreTop,varianceLocationTop_m,varianceLocationTop_n,computationTime,is_default
sharpedge,3.55555555555556,3,3,0,NaN,NaN,NaN,0,0,0,0.0275042,0
sharpedge,3.55555555555556,3,4,0,NaN,NaN,NaN,0,0,0,0.0292843,0
sharpedge,3.55555555555556,3,5,0,NaN,NaN,NaN,0,0,0,0.0389843,0
sharpedge,3.55555555555556,3,6,0,NaN,NaN,NaN,0,0,0,0.0418157,0
sharpedge,3.55555555555556,3,7,0,NaN,NaN,NaN,0,0,0,0.0495444,0
sharpedge,3.55555555555556,3,8,0,NaN,NaN,NaN,0,0,0,0.053564,0
sharpedge,3.55555555555556,3,9,0,NaN,NaN,NaN,0,0,0,0.0666023,0
sharpedge,3.55555555555556,3,10,0,NaN,NaN,NaN,0,0,0,0.0628777,0
sharpedge,3.55555555555556,4,3,0,NaN,NaN,NaN,0,0,0,0.0398995,0
sharpedge,3.55555555555556,4,4,0,NaN,NaN,NaN,0,0,0,0.0752222,0
sharpedge,3.55555555555556,4,5,0,NaN,NaN,NaN,0,0,0,0.088969,0
sharpedge,3.55555555555556,4,6,0,NaN,NaN,NaN,0,0,0,0.0675944,0
sharpedge,3.55555555555556,4,7,0,NaN,NaN,NaN,0,0,0,0.0782997,0
sharpedge,3.55555555555556,4,8,0,NaN,NaN,NaN,0,0,0,0.1194087,0
sharpedge,3.55555555555556,4,9,0,NaN,NaN,NaN,0,0,0,0.0945537,0
sharpedge,3.55555555555556,4,10,0,NaN,NaN,NaN,0,0,0,0.1148109,0
sharpedge,4,1,3,0,NaN,NaN,NaN,0,0,0,0.0070686,0
sharpedge,4,1,4,0,NaN,NaN,NaN,0,0,0,0.0093331,0
sharpedge,4,1,5,0,NaN,NaN,NaN,0,0,0,0.0091525,0
sharpedge,4,1,6,0,NaN,NaN,NaN,0,0,0,0.0126117,0
sharpedge,4,1,7,0,NaN,NaN,NaN,0,0,0,0.020674,0
sharpedge,4,1,8,0,NaN,NaN,NaN,0,0,0,0.0706286,0
sharpedge,4,1,9,0,NaN,NaN,NaN,0,0,0,0.1192067,0
sharpedge,4,1,10,0,NaN,NaN,NaN,0,0,0,0.0466367,0
sharpedge,4,2,3,0,NaN,NaN,NaN,0,0,0,0.0215703,0
sharpedge,4,2,4,0,NaN,NaN,NaN,0,0,0,0.0220774,0
sharpedge,4,2,5,0,NaN,NaN,NaN,0,0,0,0.0392799,0
sharpedge,4,2,6,0,NaN,NaN,NaN,0,0,0,0.0493613,0
sharpedge,4,2,7,0,NaN,NaN,NaN,0,0,0,0.0667292,0
sharpedge,4,2,8,0,NaN,NaN,NaN,0,0,0,0.1271687,0
sharpedge,4,2,9,0,NaN,NaN,NaN,0,0,0,0.046143,0
sharpedge,4,2,10,0,NaN,NaN,NaN,0,0,0,0.0498241,0
sharpedge,4,3,3,0,NaN,NaN,NaN,0,0,0,0.0413038,0
sharpedge,4,3,4,0,NaN,NaN,NaN,0,0,0,0.0400471,0
sharpedge,4,3,5,0,NaN,NaN,NaN,0,0,0,0.0650081,0
sharpedge,4,3,6,0,NaN,NaN,NaN,0,0,0,0.1004977,0
sharpedge,4,3,7,0,NaN,NaN,NaN,0,0,0,0.0831544,0
sharpedge,4,3,8,0,NaN,NaN,NaN,0,0,0,0.0920578,0
sharpedge,4,3,9,0,NaN,NaN,NaN,0,0,0,0.128538,0
sharpedge,4,3,10,0,NaN,NaN,NaN,0,0,0,0.0837641,0
sharpedge,4,4,3,0,NaN,NaN,NaN,0,0,0,0.0814836,0
sharpedge,4,4,4,0,NaN,NaN,NaN,0,0,0,0.1353371,0
sharpedge,4,4,5,0,NaN,NaN,NaN,0,0,0,0.1325053,0
sharpedge,4,4,6,0,NaN,NaN,NaN,0,0,0,0.136851,0
sharpedge,4,4,7,0,NaN,NaN,NaN,0,0,0,0.1699416,0
sharpedge,4,4,8,0,NaN,NaN,NaN,0,0,0,0.1783818,0
sharpedge,4,4,9,0,NaN,NaN,NaN,0,0,0,0.2539319,0
sharpedge,4,4,10,0,NaN,NaN,NaN,0,0,0,0.1688162,0
edge,0.0001,1,3,161,0.000286884926026687,2349.21752929688,3459.55151367188,0.000236236024647951,1858.20520019531,191.377319335938,0.0137505,0
edge,0.0001,1,4,358,0.000377047952497378,2441.04174804688,3436.06372070313,0.000265244831098244,1498.96520996094,45.9435501098633,0.0165317,0
edge,0.0001,1,5,363,0.000381141871912405,2436.08569335938,3449.99731445313,0.000265244831098244,1498.99926757813,45.942066192627,0.0185784,0
edge,0.0001,1,6,562,0.000510837766341865,2466.08422851563,3516.61352539063,0.000265244831098244,1499.02111816406,45.9404449462891,0.0235997,0
edge,0.0001,1,7,558,0.000503428047522902,2468.70947265625,3501.30224609375,0.000265244831098244,1499.03503417969,45.9392929077148,0.0238647,0
edge,0.0001,1,8,558,0.000506328768096864,2493.25366210938,3483.24853515625,0.000265244831098244,1499.04479980469,45.9384422302246,0.0403733,0
edge,0.0001,1,9,564,0.000501765112858266,2460.33203125,3516.98706054688,0.000265244831098244,1499.05187988281,45.937801361084,0.0409528,0
edge,0.0001,1,10,557,0.000505687901750207,2490.38525390625,3478.91845703125,0.000265244831098244,1499.05725097656,45.9372978210449,0.0378775,0
edge,0.0001,2,3,411,0.000612025440204889,2435.10717773438,3624.4169921875,0.000236236024647951,1858.20520019531,191.377319335938,0.0208682,0
edge,0.0001,2,4,663,0.000594107725191861,2442.66186523438,3588.9404296875,0.000265244831098244,1498.96520996094,45.9435501098633,0.025179,0
edge,0.0001,2,5,698,0.000635456934105605,2472.73095703125,3521.34350585938,0.000265244831098244,1498.99926757813,45.942066192627,0.0272657,0
edge,0.0001,2,6,767,0.000646773318294436,2493.68212890625,3588.3896484375,0.000265244831098244,1499.02111816406,45.9404449462891,0.0427384,0
edge,0.0001,2,7,761,0.000642802799120545,2465.11157226563,3590.89331054688,0.000265244831098244,1499.03503417969,45.9392929077148,0.0465228,0
edge,0.0001,2,8,767,0.000637809047475457,2482.87475585938,3580.16845703125,0.000265244831098244,1499.04479980469,45.9384422302246,0.0744285,0
edge,0.0001,2,9,771,0.000634190568234771,2445.58251953125,3622.45776367188,0.000265244831098244,1499.05187988281,45.937801361084,0.0748688,0
edge,0.0001,2,10,834,0.000685699284076691,2471.38330078125,3640.70776367188,0.000265244831098244,1499.05725097656,45.9372978210449,0.085034,0
edge,0.0001,3,3,492,0.000762970477808267,2441.74365234375,3624.97094726563,0.000236236024647951,1858.20520019531,191.377319335938,0.0643203,0
edge,0.0001,3,4,748,0.000677267962601036,2487.85986328125,3582.55078125,0.000265244831098244,1498.96520996094,45.9435501098633,0.1599917,0
edge,0.0001,3,5,820,0.000741853145882487,2512.59619140625,3526.96875,0.000265244831098244,1498.99926757813,45.942066192627,0.0814317,0
edge,0.0001,3,6,914,0.000768606958445162,2490.10498046875,3641.21411132813,0.000265244831098244,1499.02111816406,45.9404449462891,0.1132208,0
edge,0.0001,3,7,913,0.000765643257182091,2459.79907226563,3634.6572265625,0.000265244831098244,1499.03503417969,45.9392929077148,0.1311557,0
edge,0.0001,3,8,940,0.000763759424444288,2495.29174804688,3608.9833984375,0.000265244831098244,1499.04479980469,45.9384422302246,0.2541064,0
edge,0.0001,3,9,974,0.000741090974770486,2473.12915039063,3654.4482421875,0.000265244831098244,1499.05187988281,45.937801361084,0.1849926,0
edge,0.0001,3,10,1016,0.000749157392419875,2532.833984375,3604.7236328125,0.000265244831098244,1499.05725097656,45.9372978210449,0.1618676,0
edge,0.0001,4,3,541,0.000855587015394121,2427.03076171875,3591.68701171875,0.000236236024647951,1858.20520019531,191.377319335938,0.1383276,0
edge,0.0001,4,4,804,0.000731634616386145,2512.91650390625,3595.7666015625,0.000265244831098244,1498.96520996094,45.9435501098633,0.1475375,0
edge,0.0001,4,5,876,0.000790992053225636,2551.42333984375,3507.38525390625,0.000265244831098244,1498.99926757813,45.942066192627,0.1555632,0
edge,0.0001,4,6,985,0.000822398229502141,2535.4404296875,3639.57055664063,0.000265244831098244,1499.02111816406,45.9404449462891,0.2151653,0
edge,0.0001,4,7,984,0.000852418597787619,2467.12573242188,3650.23217773438,0.000265244831098244,1499.03503417969,45.9392929077148,0.3014538,0
edge,0.0001,4,8,1016,0.000853785837534815,2516.94702148438,3620.083984375,0.000265244831098244,1499.04479980469,45.9384422302246,0.205727,0
edge,0.0001,4,9,1054,0.000828263466246426,2489.03833007813,3690.33618164063,0.000265244831098244,1499.05187988281,45.937801361084,0.302406,0
edge,0.0001,4,10,1093,0.000823402660898864,2558.43603515625,3624.65234375,0.000265244831098244,1499.05725097656,45.9372978210449,0.3221254,0
edge,0.444444444444444,1,3,0,NaN,NaN,NaN,0,0,0,0.0177598,0
edge,0.444444444444444,1,4,0,NaN,NaN,NaN,0,0,0,0.0350117,0
edge,0.444444444444444,1,5,0,NaN,NaN,NaN,0,0,0,0.0209256,0
edge,0.444444444444444,1,6,0,NaN,NaN,NaN,0,0,0,0.0265261,0
edge,0.444444444444444,1,7,0,NaN,NaN,NaN,0,0,0,0.0190319,0
edge,0.444444444444444,1,8,0,NaN,NaN,NaN,0,0,0,0.0176424,0
edge,0.444444444444444,1,9,0,NaN,NaN,NaN,0,0,0,0.0218372,0
edge,0.444444444444444,1,10,0,NaN,NaN,NaN,0,0,0,0.0206252,0
edge,0.444444444444444,2,3,0,NaN,NaN,NaN,0,0,0,0.0168933,0
edge,0.444444444444444,2,4,0,NaN,NaN,NaN,0,0,0,0.0216327,0
edge,0.444444444444444,2,5,0,NaN,NaN,NaN,0,0,0,0.024631,0
edge,0.444444444444444,2,6,0,NaN,NaN,NaN,0,0,0,0.0307279,0
edge,0.444444444444444,2,7,0,NaN,NaN,NaN,0,0,0,0.0330135,0
edge,0.444444444444444,2,8,0,NaN,NaN,NaN,0,0,0,0.0356554,0
edge,0.444444444444444,2,9,0,NaN,NaN,NaN,0,0,0,0.0423745,0
edge,0.444444444444444,2,10,0,NaN,NaN,NaN,0,0,0,0.0504379,0
edge,0.444444444444444,3,3,0,NaN,NaN,NaN,0,0,0,0.0287298,0
edge,0.444444444444444,3,4,0,NaN,NaN,NaN,0,0,0,0.0331348,0
edge,0.444444444444444,3,5,0,NaN,NaN,NaN,0,0,0,0.0413925,0
edge,0.444444444444444,3,6,0,NaN,NaN,NaN,0,0,0,0.0541159,0
edge,0.444444444444444,3,7,0,NaN,NaN,NaN,0,0,0,0.0564836,0
edge,0.444444444444444,3,8,0,NaN,NaN,NaN,0,0,0,0.0575984,0
edge,0.444444444444444,3,9,0,NaN,NaN,NaN,0,0,0,0.0780081,0
edge,0.444444444444444,3,10,0,NaN,NaN,NaN,0,0,0,0.0761513,0
edge,0.444444444444444,4,3,0,NaN,NaN,NaN,0,0,0,0.0452342,0
edge,0.444444444444444,4,4,0,NaN,NaN,NaN,0,0,0,0.0563729,0
edge,0.444444444444444,4,5,0,NaN,NaN,NaN,0,0,0,0.0659128,0
edge,0.444444444444444,4,6,0,NaN,NaN,NaN,0,0,0,0.1262465,0
edge,0.444444444444444,4,7,0,NaN,NaN,NaN,0,0,0,0.1120584,0
edge,0.444444444444444,4,8,0,NaN,NaN,NaN,0,0,0,0.0979252,0
edge,0.444444444444444,4,9,0,NaN,NaN,NaN,0,0,0,0.1309378,0
edge,0.444444444444444,4,10,0,NaN,NaN,NaN,0,0,0,0.1167978,0
edge,0.888888888888889,1,3,0,NaN,NaN,NaN,0,0,0,0.0073772,0
edge,0.888888888888889,1,4,0,NaN,NaN,NaN,0,0,0,0.0106392,0
edge,0.888888888888889,1,5,0,NaN,NaN,NaN,0,0,0,0.0113019,0
edge,0.888888888888889,1,6,0,NaN,NaN,NaN,0,0,0,0.0120786,0
edge,0.888888888888889,1,7,0,NaN,NaN,NaN,0,0,0,0.0156253,0
edge,0.888888888888889,1,8,0,NaN,NaN,NaN,0,0,0,0.0148889,0
edge,0.888888888888889,1,9,0,NaN,NaN,NaN,0,0,0,0.022695,0
edge,0.888888888888889,1,10,0,NaN,NaN,NaN,0,0,0,0.0274821,0
edge,0.888888888888889,2,3,0,NaN,NaN,NaN,0,0,0,0.0173678,0
edge,0.888888888888889,2,4,0,NaN,NaN,NaN,0,0,0,0.0192127,0
edge,0.888888888888889,2,5,0,NaN,NaN,NaN,0,0,0,0.0226711,0
edge,0.888888888888889,2,6,0,NaN,NaN,NaN,0,0,0,0.0271038,0
edge,0.888888888888889,2,7,0,NaN,NaN,NaN,0,0,0,0.0319147,0
edge,0.888888888888889,2,8,0,NaN,NaN,NaN,0,0,0,0.0349152,0
edge,0.888888888888889,2,9,0,NaN,NaN,NaN,0,0,0,0.1954357,0
edge,0.888888888888889,2,10,0,NaN,NaN,NaN,0,0,0,0.1535541,0
edge,0.888888888888889,3,3,0,NaN,NaN,NaN,0,0,0,0.0567886,0
edge,0.888888888888889,3,4,0,NaN,NaN,NaN,0,0,0,0.041511,0
edge,0.888888888888889,3,5,0,NaN,NaN,NaN,0,0,0,0.0410644,0
edge,0.888888888888889,3,6,0,NaN,NaN,NaN,0,0,0,0.0636553,0
edge,0.888888888888889,3,7,0,NaN,NaN,NaN,0,0,0,0.0660725,0
edge,0.888888888888889,3,8,0,NaN,NaN,NaN,0,0,0,0.0822356,0
edge,0.888888888888889,3,9,0,NaN,NaN,NaN,0,0,0,0.0900834,0
edge,0.888888888888889,3,10,0,NaN,NaN,NaN,0,0,0,0.1338396,0
edge,0.888888888888889,4,3,0,NaN,NaN,NaN,0,0,0,0.0697786,0
edge,0.888888888888889,4,4,0,NaN,NaN,NaN,0,0,0,0.0648396,0
edge,0.888888888888889,4,5,0,NaN,NaN,NaN,0,0,0,0.0669954,0
edge,0.888888888888889,4,6,0,NaN,NaN,NaN,0,0,0,0.1271322,0
edge,0.888888888888889,4,7,0,NaN,NaN,NaN,0,0,0,0.1068316,0
edge,0.888888888888889,4,8,0,NaN,NaN,NaN,0,0,0,0.1781118,0
edge,0.888888888888889,4,9,0,NaN,NaN,NaN,0,0,0,0.1081772,0
edge,0.888888888888889,4,10,0,NaN,NaN,NaN,0,0,0,0.1433522,0
edge,1.33333333333333,1,3,0,NaN,NaN,NaN,0,0,0,0.0078716,0
edge,1.33333333333333,1,4,0,NaN,NaN,NaN,0,0,0,0.0104055,0
edge,1.33333333333333,1,5,0,NaN,NaN,NaN,0,0,0,0.0112262,0
edge,1.33333333333333,1,6,0,NaN,NaN,NaN,0,0,0,0.0132833,0
edge,1.33333333333333,1,7,0,NaN,NaN,NaN,0,0,0,0.0148248,0
edge,1.33333333333333,1,8,0,NaN,NaN,NaN,0,0,0,0.0163417,0
edge,1.33333333333333,1,9,0,NaN,NaN,NaN,0,0,0,0.0186951,0
edge,1.33333333333333,1,10,0,NaN,NaN,NaN,0,0,0,0.0243632,0
edge,1.33333333333333,2,3,0,NaN,NaN,NaN,0,0,0,0.0168278,0
edge,1.33333333333333,2,4,0,NaN,NaN,NaN,0,0,0,0.0218866,0
edge,1.33333333333333,2,5,0,NaN,NaN,NaN,0,0,0,0.0236724,0
edge,1.33333333333333,2,6,0,NaN,NaN,NaN,0,0,0,0.0260276,0
edge,1.33333333333333,2,7,0,NaN,NaN,NaN,0,0,0,0.0324449,0
edge,1.33333333333333,2,8,0,NaN,NaN,NaN,0,0,0,0.037053,0
edge,1.33333333333333,2,9,0,NaN,NaN,NaN,0,0,0,0.1093566,0
edge,1.33333333333333,2,10,0,NaN,NaN,NaN,0,0,0,0.0411323,0
edge,1.33333333333333,3,3,0,NaN,NaN,NaN,0,0,0,0.0278838,0
edge,1.33333333333333,3,4,0,NaN,NaN,NaN,0,0,0,0.0371784,0
edge,1.33333333333333,3,5,0,NaN,NaN,NaN,0,0,0,0.0392781,0
edge,1.33333333333333,3,6,0,NaN,NaN,NaN,0,0,0,0.0520527,0
edge,1.33333333333333,3,7,0,NaN,NaN,NaN,0,0,0,0.0595429,0
edge,1.33333333333333,3,8,0,NaN,NaN,NaN,0,0,0,0.0552092,0
edge,1.33333333333333,3,9,0,NaN,NaN,NaN,0,0,0,0.0970536,0
edge,1.33333333333333,3,10,0,NaN,NaN,NaN,0,0,0,0.0792702,0
edge,1.33333333333333,4,3,0,NaN,NaN,NaN,0,0,0,0.0486286,0
edge,1.33333333333333,4,4,0,NaN,NaN,NaN,0,0,0,0.0566047,0
edge,1.33333333333333,4,5,0,NaN,NaN,NaN,0,0,0,0.0680688,0
edge,1.33333333333333,4,6,0,NaN,NaN,NaN,0,0,0,0.0845201,0
edge,1.33333333333333,4,7,0,NaN,NaN,NaN,0,0,0,0.0991764,0
edge,1.33333333333333,4,8,0,NaN,NaN,NaN,0,0,0,0.1053863,0
edge,1.33333333333333,4,9,0,NaN,NaN,NaN,0,0,0,0.1019969,0
edge,1.33333333333333,4,10,0,NaN,NaN,NaN,0,0,0,0.1205095,0
edge,1.77777777777778,1,3,0,NaN,NaN,NaN,0,0,0,0.0124012,0
edge,1.77777777777778,1,4,0,NaN,NaN,NaN,0,0,0,0.0102579,0
edge,1.77777777777778,1,5,0,NaN,NaN,NaN,0,0,0,0.0106871,0
edge,1.77777777777778,1,6,0,NaN,NaN,NaN,0,0,0,0.0129514,0
edge,1.77777777777778,1,7,0,NaN,NaN,NaN,0,0,0,0.0150816,0
edge,1.77777777777778,1,8,0,NaN,NaN,NaN,0,0,0,0.0163073,0
edge,1.77777777777778,1,9,0,NaN,NaN,NaN,0,0,0,0.0167681,0
edge,1.77777777777778,1,10,0,NaN,NaN,NaN,0,0,0,0.0183943,0
edge,1.77777777777778,2,3,0,NaN,NaN,NaN,0,0,0,0.0154097,0
edge,1.77777777777778,2,4,0,NaN,NaN,NaN,0,0,0,0.0206576,0
edge,1.77777777777778,2,5,0,NaN,NaN,NaN,0,0,0,0.02235,0
edge,1.77777777777778,2,6,0,NaN,NaN,NaN,0,0,0,0.0268911,0
edge,1.77777777777778,2,7,0,NaN,NaN,NaN,0,0,0,0.034984,0
edge,1.77777777777778,2,8,0,NaN,NaN,NaN,0,0,0,0.0603571,0
edge,1.77777777777778,2,9,0,NaN,NaN,NaN,0,0,0,0.0779846,0
edge,1.77777777777778,2,10,0,NaN,NaN,NaN,0,0,0,0.0417188,0
edge,1.77777777777778,3,3,0,NaN,NaN,NaN,0,0,0,0.0259913,0
edge,1.77777777777778,3,4,0,NaN,NaN,NaN,0,0,0,0.0326494,0
edge,1.77777777777778,3,5,0,NaN,NaN,NaN,0,0,0,0.0422234,0
edge,1.77777777777778,3,6,0,NaN,NaN,NaN,0,0,0,0.0466663,0
edge,1.77777777777778,3,7,0,NaN,NaN,NaN,0,0,0,0.0500311,0
edge,1.77777777777778,3,8,0,NaN,NaN,NaN,0,0,0,0.0654669,0
edge,1.77777777777778,3,9,0,NaN,NaN,NaN,0,0,0,0.0715174,0
edge,1.77777777777778,3,10,0,NaN,NaN,NaN,0,0,0,0.121289,0
edge,1.77777777777778,4,3,0,NaN,NaN,NaN,0,0,0,0.099851,0
edge,1.77777777777778,4,4,0,NaN,NaN,NaN,0,0,0,0.114814,0
edge,1.77777777777778,4,5,0,NaN,NaN,NaN,0,0,0,0.1626005,0
edge,1.77777777777778,4,6,0,NaN,NaN,NaN,0,0,0,0.2196951,0
edge,1.77777777777778,4,7,0,NaN,NaN,NaN,0,0,0,0.2038984,0
edge,1.77777777777778,4,8,0,NaN,NaN,NaN,0,0,0,0.2440696,0
edge,1.77777777777778,4,9,0,NaN,NaN,NaN,0,0,0,0.2888867,0
edge,1.77777777777778,4,10,0,NaN,NaN,NaN,0,0,0,0.2499438,0
edge,2.22222222222222,1,3,0,NaN,NaN,NaN,0,0,0,0.0290936,0
edge,2.22222222222222,1,4,0,NaN,NaN,NaN,0,0,0,0.0408587,0
edge,2.22222222222222,1,5,0,NaN,NaN,NaN,0,0,0,0.0360696,0
edge,2.22222222222222,1,6,0,NaN,NaN,NaN,0,0,0,0.0400507,0
edge,2.22222222222222,1,7,0,NaN,NaN,NaN,0,0,0,0.0231667,0
edge,2.22222222222222,1,8,0,NaN,NaN,NaN,0,0,0,0.0313875,0
edge,2.22222222222222,1,9,0,NaN,NaN,NaN,0,0,0,0.0368139,0
edge,2.22222222222222,1,10,0,NaN,NaN,NaN,0,0,0,0.0416702,0
edge,2.22222222222222,2,3,0,NaN,NaN,NaN,0,0,0,0.03395,0
edge,2.22222222222222,2,4,0,NaN,NaN,NaN,0,0,0,0.0421648,0
edge,2.22222222222222,2,5,0,NaN,NaN,NaN,0,0,0,0.0484597,0
edge,2.22222222222222,2,6,0,NaN,NaN,NaN,0,0,0,0.0633658,0
edge,2.22222222222222,2,7,0,NaN,NaN,NaN,0,0,0,0.0723756,0
edge,2.22222222222222,2,8,0,NaN,NaN,NaN,0,0,0,0.0716603,0
edge,2.22222222222222,2,9,0,NaN,NaN,NaN,0,0,0,0.0887998,0
edge,2.22222222222222,2,10,0,NaN,NaN,NaN,0,0,0,0.0875104,0
edge,2.22222222222222,3,3,0,NaN,NaN,NaN,0,0,0,0.1162332,0
edge,2.22222222222222,3,4,0,NaN,NaN,NaN,0,0,0,0.1468979,0
edge,2.22222222222222,3,5,0,NaN,NaN,NaN,0,0,0,0.2172448,0
edge,2.22222222222222,3,6,0,NaN,NaN,NaN,0,0,0,0.1132717,0
edge,2.22222222222222,3,7,0,NaN,NaN,NaN,0,0,0,0.0907729,0
edge,2.22222222222222,3,8,0,NaN,NaN,NaN,0,0,0,0.1067066,0
edge,2.22222222222222,3,9,0,NaN,NaN,NaN,0,0,0,0.1480206,0
edge,2.22222222222222,3,10,0,NaN,NaN,NaN,0,0,0,0.1382188,0
edge,2.22222222222222,4,3,0,NaN,NaN,NaN,0,0,0,0.0840826,0
edge,2.22222222222222,4,4,0,NaN,NaN,NaN,0,0,0,0.0964045,0
edge,2.22222222222222,4,5,0,NaN,NaN,NaN,0,0,0,0.2115865,0
edge,2.22222222222222,4,6,0,NaN,NaN,NaN,0,0,0,0.2042925,0
edge,2.22222222222222,4,7,0,NaN,NaN,NaN,0,0,0,0.178261,0
edge,2.22222222222222,4,8,0,NaN,NaN,NaN,0,0,0,0.1884414,0
edge,2.22222222222222,4,9,0,NaN,NaN,NaN,0,0,0,0.2161102,0
edge,2.22222222222222,4,10,0,NaN,NaN,NaN,0,0,0,0.2507454,0
edge,2.66666666666667,1,3,0,NaN,NaN,NaN,0,0,0,0.0204382,0
edge,2.66666666666667,1,4,0,NaN,NaN,NaN,0,0,0,0.0164862,0
edge,2.66666666666667,1,5,0,NaN,NaN,NaN,0,0,0,0.0190705,0
edge,2.66666666666667,1,6,0,NaN,NaN,NaN,0,0,0,0.0335328,0
edge,2.66666666666667,1,7,0,NaN,NaN,NaN,0,0,0,0.0550922,0
edge,2.66666666666667,1,8,0,NaN,NaN,NaN,0,0,0,0.0376864,0
edge,2.66666666666667,1,9,0,NaN,NaN,NaN,0,0,0,0.0482288,0
edge,2.66666666666667,1,10,0,NaN,NaN,NaN,0,0,0,0.0396589,0
edge,2.66666666666667,2,3,0,NaN,NaN,NaN,0,0,0,0.0903393,0
edge,2.66666666666667,2,4,0,NaN,NaN,NaN,0,0,0,0.0579309,0
edge,2.66666666666667,2,5,0,NaN,NaN,NaN,0,0,0,0.0360594,0
edge,2.66666666666667,2,6,0,NaN,NaN,NaN,0,0,0,0.0413562,0
edge,2.66666666666667,2,7,0,NaN,NaN,NaN,0,0,0,0.1540747,0
edge,2.66666666666667,2,8,0,NaN,NaN,NaN,0,0,0,0.0699274,0
edge,2.66666666666667,2,9,0,NaN,NaN,NaN,0,0,0,0.0661654,0
edge,2.66666666666667,2,10,0,NaN,NaN,NaN,0,0,0,0.0959389,0
edge,2.66666666666667,3,3,0,NaN,NaN,NaN,0,0,0,0.0805159,0
edge,2.66666666666667,3,4,0,NaN,NaN,NaN,0,0,0,0.0629663,0
edge,2.66666666666667,3,5,0,NaN,NaN,NaN,0,0,0,0.0820983,0
edge,2.66666666666667,3,6,0,NaN,NaN,NaN,0,0,0,0.126473,0
edge,2.66666666666667,3,7,0,NaN,NaN,NaN,0,0,0,0.1318765,0
edge,2.66666666666667,3,8,0,NaN,NaN,NaN,0,0,0,0.084008,0
edge,2.66666666666667,3,9,0,NaN,NaN,NaN,0,0,0,0.0920129,0
edge,2.66666666666667,3,10,0,NaN,NaN,NaN,0,0,0,0.1439011,0
edge,2.66666666666667,4,3,0,NaN,NaN,NaN,0,0,0,0.0769133,0
edge,2.66666666666667,4,4,0,NaN,NaN,NaN,0,0,0,0.1882023,0
edge,2.66666666666667,4,5,0,NaN,NaN,NaN,0,0,0,0.2530386,0
edge,2.66666666666667,4,6,0,NaN,NaN,NaN,0,0,0,0.3956545,0
edge,2.66666666666667,4,7,0,NaN,NaN,NaN,0,0,0,0.2163311,0
edge,2.66666666666667,4,8,0,NaN,NaN,NaN,0,0,0,0.213994,0
edge,2.66666666666667,4,9,0,NaN,NaN,NaN,0,0,0,0.1822639,0
edge,2.66666666666667,4,10,0,NaN,NaN,NaN,0,0,0,0.2504606,0
edge,3.11111111111111,1,3,0,NaN,NaN,NaN,0,0,0,0.0115202,0
edge,3.11111111111111,1,4,0,NaN,NaN,NaN,0,0,0,0.0200173,0
edge,3.11111111111111,1,5,0,NaN,NaN,NaN,0,0,0,0.0177011,0
edge,3.11111111111111,1,6,0,NaN,NaN,NaN,0,0,0,0.0251008,0
edge,3.11111111111111,1,7,0,NaN,NaN,NaN,0,0,0,0.0416073,0
edge,3.11111111111111,1,8,0,NaN,NaN,NaN,0,0,0,0.0429283,0
edge,3.11111111111111,1,9,0,NaN,NaN,NaN,0,0,0,0.0568368,0
edge,3.11111111111111,1,10,0,NaN,NaN,NaN,0,0,0,0.0529429,0
edge,3.11111111111111,2,3,0,NaN,NaN,NaN,0,0,0,0.0456428,0
edge,3.11111111111111,2,4,0,NaN,NaN,NaN,0,0,0,0.0296639,0
edge,3.11111111111111,2,5,0,NaN,NaN,NaN,0,0,0,0.0442257,0
edge,3.11111111111111,2,6,0,NaN,NaN,NaN,0,0,0,0.0405653,0
edge,3.11111111111111,2,7,0,NaN,NaN,NaN,0,0,0,0.0508487,0
edge,3.11111111111111,2,8,0,NaN,NaN,NaN,0,0,0,0.060034,0
edge,3.11111111111111,2,9,0,NaN,NaN,NaN,0,0,0,0.0784543,0
edge,3.11111111111111,2,10,0,NaN,NaN,NaN,0,0,0,0.0684638,0
edge,3.11111111111111,3,3,0,NaN,NaN,NaN,0,0,0,0.0612332,0
edge,3.11111111111111,3,4,0,NaN,NaN,NaN,0,0,0,0.0658747,0
edge,3.11111111111111,3,5,0,NaN,NaN,NaN,0,0,0,0.0874526,0
edge,3.11111111111111,3,6,0,NaN,NaN,NaN,0,0,0,0.1132763,0
edge,3.11111111111111,3,7,0,NaN,NaN,NaN,0,0,0,0.0875107,0
edge,3.11111111111111,3,8,0,NaN,NaN,NaN,0,0,0,0.0995019,0
edge,3.11111111111111,3,9,0,NaN,NaN,NaN,0,0,0,0.2119547,0
edge,3.11111111111111,3,10,0,NaN,NaN,NaN,0,0,0,0.1328159,0
edge,3.11111111111111,4,3,0,NaN,NaN,NaN,0,0,0,0.0957831,0
edge,3.11111111111111,4,4,0,NaN,NaN,NaN,0,0,0,0.1385233,0
edge,3.11111111111111,4,5,0,NaN,NaN,NaN,0,0,0,0.1269361,0
edge,3.11111111111111,4,6,0,NaN,NaN,NaN,0,0,0,0.1654521,0
edge,3.11111111111111,4,7,0,NaN,NaN,NaN,0,0,0,0.1886446,0
edge,3.11111111111111,4,8,0,NaN,NaN,NaN,0,0,0,0.281227,0
edge,3.11111111111111,4,9,0,NaN,NaN,NaN,0,0,0,0.1856066,0
