paramCombinations_1,paramCombinations_2,paramCombinations_3,paramCombinations_4,numDetectedFeatures,meanScore,varianceLocation_m,varianceLocation_n,meanScoreTop,varianceLocationTop_m,varianceLocationTop_n,computationTime,is_default
0.111111111111111,7,1,1.77777777777778,4,0.133552744984627,2377.72924804688,1992.87744140625,0,0,0,0.00936536,0
0.111111111111111,7,1,1.88888888888889,5,0.138890936970711,2626.26025390625,1562.33996582031,0,0,0,0.010096571,0
0.111111111111111,7,1,2,6,0.137587755918503,2103.30615234375,1483.63598632812,0,0,0,0.010472261,0
0.111111111111111,7,2,1,0,NaN,NaN,NaN,0,0,0,0.007270687,0
0.111111111111111,7,2,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.005915224,0
0.111111111111111,7,2,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006253567,0
0.111111111111111,7,2,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006598623,0
0.111111111111111,7,2,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006586932,0
0.111111111111111,7,2,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007538639,0
0.111111111111111,7,2,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.0075114,0
0.111111111111111,7,2,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007774568,0
0.111111111111111,7,2,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.007891165,0
0.111111111111111,7,2,2,0,NaN,NaN,NaN,0,0,0,0.007954297,0
0.111111111111111,7,3,1,0,NaN,NaN,NaN,0,0,0,0.006156695,0
0.111111111111111,7,3,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.00650739,0
0.111111111111111,7,3,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006757024,0
0.111111111111111,7,3,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007004765,0
0.111111111111111,7,3,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006974843,0
0.111111111111111,7,3,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007201565,0
0.111111111111111,7,3,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007589539,0
0.111111111111111,7,3,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007881836,0
0.111111111111111,7,3,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.007842319,0
0.111111111111111,7,3,2,0,NaN,NaN,NaN,0,0,0,0.008004722,0
0.111111111111111,7,4,1,0,NaN,NaN,NaN,0,0,0,0.006549642,0
0.111111111111111,7,4,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006921478,0
0.111111111111111,7,4,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007391275,0
0.111111111111111,7,4,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007063199,0
0.111111111111111,7,4,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007141828,0
0.111111111111111,7,4,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007691534,0
0.111111111111111,7,4,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007917437,0
0.111111111111111,7,4,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007828487,0
0.111111111111111,7,4,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008122941,0
0.111111111111111,7,4,2,0,NaN,NaN,NaN,0,0,0,0.008280675,0
0.111111111111111,7,5,1,0,NaN,NaN,NaN,0,0,0,0.006941191,0
0.111111111111111,7,5,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.008071431,0
0.111111111111111,7,5,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.00763783,0
0.111111111111111,7,5,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007562259,0
0.111111111111111,7,5,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.00826625,0
0.111111111111111,7,5,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.00778886,0
0.111111111111111,7,5,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.009332524,0
0.111111111111111,7,5,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008750991,0
0.111111111111111,7,5,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.009181118,0
0.111111111111111,7,5,2,0,NaN,NaN,NaN,0,0,0,0.009532987,0
0.111111111111111,9,1,1,21,0.13280425965786,1733.71362304688,1630.44226074219,0.131954982876778,1647.87341308594,1702.51477050781,0.006442611,0
0.111111111111111,9,1,1.11111111111111,12,0.13894023001194,1978.21008300781,1352.11535644531,0,0,0,0.007225827,0
0.111111111111111,9,1,1.22222222222222,14,0.135514095425606,2285.62915039062,1538.76062011719,0,0,0,0.007798293,0
0.111111111111111,9,1,1.33333333333333,11,0.129839316010475,2428.171875,1804.59155273438,0,0,0,0.007901954,0
0.111111111111111,9,1,1.44444444444444,9,0.130490750074387,2636.1220703125,1303.40625,0,0,0,0.008373561,0
0.111111111111111,9,1,1.55555555555556,9,0.129492774605751,2184.2236328125,1764.76232910156,0,0,0,0.009211922,0
0.111111111111111,9,1,1.66666666666667,6,0.12884284555912,2122.83276367188,2106.66845703125,0,0,0,0.009061415,0
0.111111111111111,9,1,1.77777777777778,4,0.133552744984627,2377.72924804688,1992.87744140625,0,0,0,0.009336602,0
0.111111111111111,9,1,1.88888888888889,5,0.138890936970711,2626.26025390625,1562.33996582031,0,0,0,0.009972087,0
0.111111111111111,9,1,2,6,0.137587755918503,2103.30615234375,1483.63598632812,0,0,0,0.010293229,0
0.111111111111111,9,2,1,0,NaN,NaN,NaN,0,0,0,0.005696498,0
0.111111111111111,9,2,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006085934,0
0.111111111111111,9,2,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006316753,0
0.111111111111111,9,2,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006699456,0
0.111111111111111,9,2,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006983858,0
0.111111111111111,9,2,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007019803,0
0.111111111111111,9,2,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007574248,0
0.111111111111111,9,2,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.00745231,0
0.111111111111111,9,2,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.007984629,0
0.111111111111111,9,2,2,0,NaN,NaN,NaN,0,0,0,0.008008487,0
0.111111111111111,9,3,1,0,NaN,NaN,NaN,0,0,0,0.006452033,0
0.111111111111111,9,3,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007312694,0
0.111111111111111,9,3,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.00651214,0
0.111111111111111,9,3,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006791926,0
0.111111111111111,9,3,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007041189,0
0.111111111111111,9,3,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.00722011,0
0.111111111111111,9,3,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007598149,0
0.111111111111111,9,3,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008131948,0
0.111111111111111,9,3,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008054342,0
0.111111111111111,9,3,2,0,NaN,NaN,NaN,0,0,0,0.008559735,0
0.111111111111111,9,4,1,0,NaN,NaN,NaN,0,0,0,0.006434564,0
0.111111111111111,9,4,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006445084,0
0.111111111111111,9,4,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007195451,0
0.111111111111111,9,4,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007125641,0
0.111111111111111,9,4,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007649373,0
0.111111111111111,9,4,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007586744,0
0.111111111111111,9,4,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008030514,0
0.111111111111111,9,4,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008719515,0
0.111111111111111,9,4,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008924798,0
0.111111111111111,9,4,2,0,NaN,NaN,NaN,0,0,0,0.009241977,0
0.111111111111111,9,5,1,0,NaN,NaN,NaN,0,0,0,0.006874085,0
0.111111111111111,9,5,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007135253,0
0.111111111111111,9,5,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007255564,0
0.111111111111111,9,5,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.00757406,0
0.111111111111111,9,5,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007882831,0
0.111111111111111,9,5,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008361629,0
0.111111111111111,9,5,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008570434,0
0.111111111111111,9,5,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008496681,0
0.111111111111111,9,5,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.009439605,0
0.111111111111111,9,5,2,0,NaN,NaN,NaN,0,0,0,0.009224154,0
0.111111111111111,11,1,1,22,0.13213275372982,1653.42614746094,1573.19079589844,0.132289543747902,1476.17004394531,1448.92395019531,0.007412243,0
0.111111111111111,11,1,1.11111111111111,15,0.135508224368095,2005.16625976562,1204.71032714844,0,0,0,0.006722282,0
0.111111111111111,11,1,1.22222222222222,15,0.134152784943581,2161.10424804688,1438.99206542969,0,0,0,0.007241741,0
0.111111111111111,11,1,1.33333333333333,12,0.130153223872185,2257.91381835938,1729.32019042969,0,0,0,0.007630272,0
0.111111111111111,11,1,1.44444444444444,10,0.131033688783646,2356.52197265625,1211.17358398438,0,0,0,0.007870935,0
0.111111111111111,11,1,1.55555555555556,9,0.129492774605751,2184.2236328125,1764.76232910156,0,0,0,0.009008684,0
0.111111111111111,11,1,1.66666666666667,6,0.12884284555912,2122.83276367188,2106.66845703125,0,0,0,0.009437442,0
0.111111111111111,11,1,1.77777777777778,4,0.133552744984627,2377.72924804688,1992.87744140625,0,0,0,0.009462457,0
0.111111111111111,11,1,1.88888888888889,5,0.138890936970711,2626.26025390625,1562.33996582031,0,0,0,0.009838405,0
0.111111111111111,11,1,2,6,0.137587755918503,2103.30615234375,1483.63598632812,0,0,0,0.010102204,0
0.111111111111111,11,2,1,0,NaN,NaN,NaN,0,0,0,0.005740509,0
0.111111111111111,11,2,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.005994694,0
0.111111111111111,11,2,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006396388,0
0.111111111111111,11,2,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006670895,0
0.111111111111111,11,2,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006625738,0
0.111111111111111,11,2,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.006917858,0
0.111111111111111,11,2,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007340701,0
0.111111111111111,11,2,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007397643,0
0.111111111111111,11,2,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.007971291,0
0.111111111111111,11,2,2,0,NaN,NaN,NaN,0,0,0,0.008054703,0
0.111111111111111,11,3,1,0,NaN,NaN,NaN,0,0,0,0.006108869,0
0.111111111111111,11,3,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006292938,0
0.111111111111111,11,3,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006621362,0
0.111111111111111,11,3,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006793012,0
0.111111111111111,11,3,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007054882,0
0.111111111111111,11,3,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007275773,0
0.111111111111111,11,3,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007483033,0
0.111111111111111,11,3,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007836713,0
0.111111111111111,11,3,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.00784514,0
0.111111111111111,11,3,2,0,NaN,NaN,NaN,0,0,0,0.008240645,0
0.111111111111111,11,4,1,0,NaN,NaN,NaN,0,0,0,0.007302871,0
0.111111111111111,11,4,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007351974,0
0.111111111111111,11,4,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006946805,0
0.111111111111111,11,4,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007128884,0
0.111111111111111,11,4,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007806826,0
0.111111111111111,11,4,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007887221,0
0.111111111111111,11,4,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008087589,0
0.111111111111111,11,4,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007897398,0
0.111111111111111,11,4,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008683025,0
0.111111111111111,11,4,2,0,NaN,NaN,NaN,0,0,0,0.008237466,0
0.111111111111111,11,5,1,0,NaN,NaN,NaN,0,0,0,0.007492533,0
0.111111111111111,11,5,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007414549,0
0.111111111111111,11,5,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007482862,0
0.111111111111111,11,5,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007977034,0
0.111111111111111,11,5,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.008021044,0
0.111111111111111,11,5,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.00855252,0
0.111111111111111,11,5,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008628913,0
0.111111111111111,11,5,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008564377,0
0.111111111111111,11,5,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.009164504,0
0.111111111111111,11,5,2,0,NaN,NaN,NaN,0,0,0,0.009607579,0
0.222222222222222,1,1,1,0,NaN,NaN,NaN,0,0,0,0.006285436,0
0.222222222222222,1,1,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006619019,0
0.222222222222222,1,1,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007191811,0
0.222222222222222,1,1,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007637866,0
0.222222222222222,1,1,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007795062,0
0.222222222222222,1,1,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008570717,0
0.222222222222222,1,1,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008959026,0
0.222222222222222,1,1,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.010157037,0
0.222222222222222,1,1,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.010584857,0
0.222222222222222,1,1,2,0,NaN,NaN,NaN,0,0,0,0.011729047,0
0.222222222222222,1,2,1,0,NaN,NaN,NaN,0,0,0,0.005719051,0
0.222222222222222,1,2,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.005921745,0
0.222222222222222,1,2,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006144364,0
0.222222222222222,1,2,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006525199,0
0.222222222222222,1,2,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007261451,0
0.222222222222222,1,2,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007157801,0
0.222222222222222,1,2,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.00751784,0
0.222222222222222,1,2,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007537766,0
0.222222222222222,1,2,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.007886955,0
0.222222222222222,1,2,2,0,NaN,NaN,NaN,0,0,0,0.008173199,0
0.222222222222222,1,3,1,0,NaN,NaN,NaN,0,0,0,0.006103175,0
0.222222222222222,1,3,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006346923,0
0.222222222222222,1,3,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006700273,0
0.222222222222222,1,3,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006805149,0
0.222222222222222,1,3,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007075519,0
0.222222222222222,1,3,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007270366,0
0.222222222222222,1,3,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007544285,0
0.222222222222222,1,3,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007996203,0
0.222222222222222,1,3,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008106424,0
0.222222222222222,1,3,2,0,NaN,NaN,NaN,0,0,0,0.008107424,0
0.222222222222222,1,4,1,0,NaN,NaN,NaN,0,0,0,0.006466831,0
0.222222222222222,1,4,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006735354,0
0.222222222222222,1,4,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007107623,0
0.222222222222222,1,4,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007202556,0
0.222222222222222,1,4,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007946382,0
0.222222222222222,1,4,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.00755881,0
0.222222222222222,1,4,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008017961,0
0.222222222222222,1,4,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.00823435,0
0.222222222222222,1,4,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008867316,0
0.222222222222222,1,4,2,0,NaN,NaN,NaN,0,0,0,0.009156095,0
0.222222222222222,1,5,1,0,NaN,NaN,NaN,0,0,0,0.007704356,0
0.222222222222222,1,5,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007276141,0
0.222222222222222,1,5,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007623845,0
0.222222222222222,1,5,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007801067,0
0.222222222222222,1,5,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.008521959,0
0.222222222222222,1,5,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008481933,0
0.222222222222222,1,5,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008621576,0
0.222222222222222,1,5,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.009000332,0
0.222222222222222,1,5,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.009120046,0
0.222222222222222,1,5,2,0,NaN,NaN,NaN,0,0,0,0.009104402,0
0.222222222222222,3,1,1,0,NaN,NaN,NaN,0,0,0,0.006336279,0
0.222222222222222,3,1,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006648935,0
0.222222222222222,3,1,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.00708452,0
0.222222222222222,3,1,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007600401,0
0.222222222222222,3,1,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007933609,0
0.222222222222222,3,1,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008548479,0
0.222222222222222,3,1,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008993335,0
0.222222222222222,3,1,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.009523404,0
0.222222222222222,3,1,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.009703347,0
0.222222222222222,3,1,2,0,NaN,NaN,NaN,0,0,0,0.010574039,0
0.222222222222222,3,2,1,0,NaN,NaN,NaN,0,0,0,0.005754969,0
0.222222222222222,3,2,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006061774,0
0.222222222222222,3,2,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006120253,0
0.222222222222222,3,2,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006419891,0
0.222222222222222,3,2,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006574029,0
0.222222222222222,3,2,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007131788,0
0.222222222222222,3,2,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007137556,0
0.222222222222222,3,2,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007728777,0
0.222222222222222,3,2,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.00801726,0
0.222222222222222,3,2,2,0,NaN,NaN,NaN,0,0,0,0.009877786,0
0.222222222222222,3,3,1,0,NaN,NaN,NaN,0,0,0,0.006025826,0
0.222222222222222,3,3,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006389575,0
0.222222222222222,3,3,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006783563,0
0.222222222222222,3,3,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006637665,0
0.222222222222222,3,3,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.008354648,0
0.222222222222222,3,3,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.00799496,0
0.222222222222222,3,3,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.00722633,0
0.222222222222222,3,3,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007838603,0
0.222222222222222,3,3,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.007995766,0
0.222222222222222,3,3,2,0,NaN,NaN,NaN,0,0,0,0.008113882,0
0.222222222222222,3,4,1,0,NaN,NaN,NaN,0,0,0,0.006578056,0
0.222222222222222,3,4,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006407702,0
0.222222222222222,3,4,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006772126,0
0.222222222222222,3,4,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007125632,0
0.222222222222222,3,4,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007782921,0
0.222222222222222,3,4,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007611057,0
0.222222222222222,3,4,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007689234,0
0.222222222222222,3,4,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008209824,0
0.222222222222222,3,4,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008104181,0
0.222222222222222,3,4,2,0,NaN,NaN,NaN,0,0,0,0.008434865,0
0.222222222222222,3,5,1,0,NaN,NaN,NaN,0,0,0,0.006855248,0
0.222222222222222,3,5,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007013387,0
0.222222222222222,3,5,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007334891,0
0.222222222222222,3,5,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007570378,0
0.222222222222222,3,5,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007979467,0
0.222222222222222,3,5,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008200888,0
0.222222222222222,3,5,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008619807,0
0.222222222222222,3,5,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008568748,0
0.222222222222222,3,5,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.009427167,0
0.222222222222222,3,5,2,0,NaN,NaN,NaN,0,0,0,0.010638724,0
0.222222222222222,5,1,1,0,NaN,NaN,NaN,0,0,0,0.006559225,0
0.222222222222222,5,1,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006668338,0
0.222222222222222,5,1,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006930847,0
0.222222222222222,5,1,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007757677,0
0.222222222222222,5,1,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.008152268,0
0.222222222222222,5,1,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008695573,0
0.222222222222222,5,1,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008961517,0
0.222222222222222,5,1,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.00944004,0
0.222222222222222,5,1,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.010049125,0
0.222222222222222,5,1,2,0,NaN,NaN,NaN,0,0,0,0.010371107,0
0.222222222222222,5,2,1,0,NaN,NaN,NaN,0,0,0,0.005882218,0
0.222222222222222,5,2,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.005950761,0
0.222222222222222,5,2,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006346044,0
0.222222222222222,5,2,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.006643719,0
0.222222222222222,5,2,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006857097,0
0.222222222222222,5,2,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007040839,0
0.222222222222222,5,2,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007230003,0
0.222222222222222,5,2,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007609678,0
0.222222222222222,5,2,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008523316,0
0.222222222222222,5,2,2,0,NaN,NaN,NaN,0,0,0,0.008117932,0
0.222222222222222,5,3,1,0,NaN,NaN,NaN,0,0,0,0.006022975,0
0.222222222222222,5,3,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.00618641,0
0.222222222222222,5,3,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006516618,0
0.222222222222222,5,3,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007127698,0
0.222222222222222,5,3,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.006908608,0
0.222222222222222,5,3,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007221373,0
0.222222222222222,5,3,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.00740504,0
0.222222222222222,5,3,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.007614529,0
0.222222222222222,5,3,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008656813,0
0.222222222222222,5,3,2,0,NaN,NaN,NaN,0,0,0,0.00912531,0
0.222222222222222,5,4,1,0,NaN,NaN,NaN,0,0,0,0.006530713,0
0.222222222222222,5,4,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.006945506,0
0.222222222222222,5,4,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.006842105,0
0.222222222222222,5,4,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.007454695,0
0.222222222222222,5,4,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.007642283,0
0.222222222222222,5,4,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.007610403,0
0.222222222222222,5,4,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.007609751,0
0.222222222222222,5,4,1.77777777777778,0,NaN,NaN,NaN,0,0,0,0.008099904,0
0.222222222222222,5,4,1.88888888888889,0,NaN,NaN,NaN,0,0,0,0.008360648,0
0.222222222222222,5,4,2,0,NaN,NaN,NaN,0,0,0,0.008511575,0
0.222222222222222,5,5,1,0,NaN,NaN,NaN,0,0,0,0.00688974,0
0.222222222222222,5,5,1.11111111111111,0,NaN,NaN,NaN,0,0,0,0.007096809,0
0.222222222222222,5,5,1.22222222222222,0,NaN,NaN,NaN,0,0,0,0.007487918,0
0.222222222222222,5,5,1.33333333333333,0,NaN,NaN,NaN,0,0,0,0.00756306,0
0.222222222222222,5,5,1.44444444444444,0,NaN,NaN,NaN,0,0,0,0.008136786,0
0.222222222222222,5,5,1.55555555555556,0,NaN,NaN,NaN,0,0,0,0.008567362,0
0.222222222222222,5,5,1.66666666666667,0,NaN,NaN,NaN,0,0,0,0.008567397,0
